phrases,tagged_phrases,Tags,indicator_valid_eng_phrase
in fluid end,in in_pos fluid jj end nn,IN JJ NN,1
in for analysis,in in_pos for in_pos analysis nn,IN IN NN,1
in for evaluation,in in_pos for in_pos evaluation nn,IN IN NN,1
in for failure,in in_pos for in_pos failure nn,IN IN NN,1
in for inspection,in in_pos for in_pos inspection nn,IN IN NN,1
in for overhaul,in in_pos for in_pos overhaul nn,IN IN NN,1
in for repair,in in_pos for in_pos repair nn,IN IN NN,1
in for warranty,in in_pos for in_pos warranty nn,IN IN NN,1
in frame,in in_pos frame nn,IN NN,1
in from front,in in_pos from in_pos front nn,IN IN NN,1
in front,in in_pos front nn,IN NN,1
in full contact,in in_pos full jj contact nn,IN JJ NN,1
in full operation,in in_pos full jj operation nn,IN JJ NN,1
in full service,in in_pos full jj service nn,IN JJ NN,1
in full speed,in in_pos full jj speed nn,IN JJ NN,1
in function,in in_pos function nn,IN NN,1
in fuse,in in_pos fuse nn,IN NN,1
in fwd,in in_pos fwd nn,IN NN,1
in fwd direction,in in_pos fwd jj direction nn,IN JJ NN,1
in g,in in_pos g nn,IN NN,1
in gallon,in in_pos gallon nn,IN NN,1
in gauge,in in_pos gauge nn,IN NN,1
in gear,in in_pos gear nn,IN NN,1
in gear end,in in_pos gear jj end nn,IN JJ NN,1
in gear oil,in in_pos gear jj oil nn,IN JJ NN,1
in gear reduction,in in_pos gear jj reduction nn,IN JJ NN,1
in gearbox,in in_pos gearbox nn,IN NN,1
in gland,in in_pos gland nn,IN NN,1
in glass,in in_pos glass nn,IN NN,1
in glycol,in in_pos glycol nn,IN NN,1
in god condition,in in_pos god jj condition nn,IN JJ NN,1
in good calibration,in in_pos good jj calibration nn,IN JJ NN,1
in good clean,in in_pos good jj clean nn,IN JJ NN,1
in good condition,in in_pos good jj condition nn,IN JJ NN,1
in good contrition,in in_pos good jj contrition nn,IN JJ NN,1
in good integrity,in in_pos good jj integrity nn,IN JJ NN,1
in good neat,in in_pos good jj neat nn,IN JJ NN,1
in good operating,in in_pos good jj operating nn,IN JJ NN,1
in good operation,in in_pos good jj operation nn,IN JJ NN,1
in good order,in in_pos good jj order nn,IN JJ NN,1
in good physical,in in_pos good jj physical nn,IN JJ NN,1
in good position,in in_pos good jj position nn,IN JJ NN,1
in good reading,in in_pos good jj reading nn,IN JJ NN,1
in good repair,in in_pos good jj repair nn,IN JJ NN,1
in good running,in in_pos good jj running nn,IN JJ NN,1
in good shape,in in_pos good jj shape nn,IN JJ NN,1
in good sound,in in_pos good jj sound nn,IN JJ NN,1
in good work,in in_pos good jj work nn,IN JJ NN,1
in good working,in in_pos good jj working nn,IN JJ NN,1
in got,in in_pos got vbd,IN VBD,1
in grease,in in_pos grease nn,IN NN,1
in great condition,in in_pos great jj condition nn,IN JJ NN,1
in great shape,in in_pos great jj shape nn,IN JJ NN,1
in green store,in in_pos green jj store nn,IN JJ NN,1
in grip,in in_pos grip nn,IN NN,1
in gripper,in in_pos gripper nn,IN NN,1
in gripper head,in in_pos gripper jj head nn,IN JJ NN,1
in guide,in in_pos guide nn,IN NN,1
in gusset,in in_pos gusset nn,IN NN,1
in h,in in_pos h nn,IN NN,1
in half,in in_pos half nn,IN NN,1
in hand,in in_pos hand nn,IN NN,1
in hard disk,in in_pos hard jj disk nn,IN JJ NN,1
in harsh,in in_pos harsh nn,IN NN,1
in hazardous area,in in_pos hazardous jj area nn,IN JJ NN,1
in head,in in_pos head nn,IN NN,1
in healthy condition,in in_pos healthy jj condition nn,IN JJ NN,1
in heat,in in_pos heat nn,IN NN,1
in heavy tool,in in_pos heavy jj tool nn,IN JJ NN,1
in heavy weight,in in_pos heavy jj weight nn,IN JJ NN,1
in hex,in in_pos hex nn,IN NN,1
in hex pump,in in_pos hex jj pump nn,IN JJ NN,1
in high wind,in in_pos high jj wind nn,IN JJ NN,1
in ho,in in_pos ho nn,IN NN,1
in hole,in in_pos hole nn,IN NN,1
in hole section,in in_pos hole jj section nn,IN JJ NN,1
in hor,in in_pos hor nn,IN NN,1
in horizontal direction,in in_pos horizontal jj direction nn,IN JJ NN,1
in hose,in in_pos hose nn,IN NN,1
in hose container,in in_pos hose jj container nn,IN JJ NN,1
in hose room,in in_pos hose jj room nn,IN JJ NN,1
in hose route,in in_pos hose jj route nn,IN JJ NN,1
in house,in in_pos house nn,IN NN,1
in housing,in in_pos housing nn,IN NN,1
in hr,in in_pos hr nn,IN NN,1
in hydra,in in_pos hydra nn,IN NN,1
in hydraulic,in in_pos hydraulic jj,IN JJ,1
in ignore,in in_pos ignore nn,IN NN,1
in ignored position,in in_pos ignored vbn position nn,IN VBN NN,1
in inboard,in in_pos inboard nn,IN NN,1
in inside diameter,in in_pos inside jj diameter nn,IN JJ NN,1
in inspection,in in_pos inspection nn,IN NN,1
in inventory,in in_pos inventory nn,IN NN,1
in iron,in in_pos iron nn,IN NN,1
in isolation,in in_pos isolation nn,IN NN,1
in j,in in_pos j nn,IN NN,1
in jaw,in in_pos jaw nn,IN NN,1
in job,in in_pos job nn,IN NN,1
in junction,in in_pos junction nn,IN NN,1
in kg,in in_pos kg nn,IN NN,1
in lead,in in_pos lead nn,IN NN,1
in leakage,in in_pos leakage nn,IN NN,1
in led none,in in_pos led vbn none nn,IN VBN NN,1
in length,in in_pos length nn,IN NN,1
in light,in in_pos light nn,IN NN,1
in line,in in_pos line nn,IN NN,1
in liner,in in_pos liner nn,IN NN,1
in link,in in_pos link nn,IN NN,1
in list,in in_pos list nn,IN NN,1
in load,in in_pos load nn,IN NN,1
in load path,in in_pos load jj path nn,IN JJ NN,1
in local equipment,in in_pos local jj equipment nn,IN JJ NN,1
in location,in in_pos location nn,IN NN,1
in log,in in_pos log nn,IN NN,1
in long term,in in_pos long jj term nn,IN JJ NN,1
in loss,in in_pos loss nn,IN NN,1
in lube,in in_pos lube nn,IN NN,1
in lube oil,in in_pos lube jj oil nn,IN JJ NN,1
in lube pump,in in_pos lube jj pump nn,IN JJ NN,1
in lubricator,in in_pos lubricator nn,IN NN,1
in m,in in_pos m nn,IN NN,1
in machine,in in_pos machine nn,IN NN,1
in machinery,in in_pos machinery nn,IN NN,1
in main arm,in in_pos main jj arm nn,IN JJ NN,1
in main b,in in_pos main jj b nn,IN JJ NN,1
in main control,in in_pos main jj control nn,IN JJ NN,1
in main gripper,in in_pos main jj gripper nn,IN JJ NN,1
in main head,in in_pos main jj head nn,IN JJ NN,1
in main hydra,in in_pos main jj hydra nn,IN JJ NN,1
in main location,in in_pos main jj location nn,IN JJ NN,1
in main pipe,in in_pos main jj pipe nn,IN JJ NN,1
in main rotary,in in_pos main jj rotary nn,IN JJ NN,1
in main roughneck,in in_pos main jj roughneck nn,IN JJ NN,1
in main st,in in_pos main jj st nn,IN JJ NN,1
in main well,in in_pos main jj well nn,IN JJ NN,1
in maintenance,in in_pos maintenance nn,IN NN,1
in man,in in_pos man nn,IN NN,1
in manifold,in in_pos manifold nn,IN NN,1
in manifold spray,in in_pos manifold nn spray nn,IN NN NN,1
in manual auto,in in_pos manual jj auto nn,IN JJ NN,1
in manual mode,in in_pos manual jj mode nn,IN JJ NN,1
in march,in in_pos march nn,IN NN,1
in mech,in in_pos mech nn,IN NN,1
in mechanic,in in_pos mechanic jj,IN JJ,1
in megohms,in in_pos megohms nn,IN NN,1
in min,in in_pos min nn,IN NN,1
in min note,in in_pos min jj note nn,IN JJ NN,1
in mind,in in_pos mind nn,IN NN,1
in mm,in in_pos mm nn,IN NN,1
in mm clearance,in in_pos mm jj clearance nn,IN JJ NN,1
in mm minimum,in in_pos mm cd minimum nn,IN CD NN,1
in module,in in_pos module nn,IN NN,1
in moon,in in_pos moon nn,IN NN,1
in motion,in in_pos motion nn,IN NN,1
in motor,in in_pos motor nn,IN NN,1
in mount,in in_pos mount nn,IN NN,1
in mouse,in in_pos mouse nn,IN NN,1
in movement,in in_pos movement nn,IN NN,1
in mp,in in_pos mp nn,IN NN,1
in mud,in in_pos mud nn,IN NN,1
in mud pump,in in_pos mud nn pump nn,IN NN NN,1
in near future,in in_pos near jj future nn,IN JJ NN,1
in need,in in_pos need nn,IN NN,1
in neutral position,in in_pos neutral jj position nn,IN JJ NN,1
in new condition,in in_pos new jj condition nn,IN JJ NN,1
in new fluid,in in_pos new jj fluid nn,IN JJ NN,1
in none,in in_pos none nn,IN NN,1
in normal condition,in in_pos normal jj condition nn,IN JJ NN,1
in normal mode,in in_pos normal jj mode nn,IN JJ NN,1
in normal note,in in_pos normal jj note nn,IN JJ NN,1
in normal operating,in in_pos normal jj operating nn,IN JJ NN,1
in normal operation,in in_pos normal jj operation nn,IN JJ NN,1
in normal position,in in_pos normal jj position nn,IN JJ NN,1
in normal range,in in_pos normal jj range nn,IN JJ NN,1
in normal service,in in_pos normal jj service nn,IN JJ NN,1
in normal state,in in_pos normal jj state nn,IN JJ NN,1
in number,in in_pos number nn,IN NN,1
in offset,in in_pos offset nn,IN NN,1
in oil,in in_pos oil nn,IN NN,1
in on aux,in in_pos on in_pos aux nn,IN IN NN,1
in on condition,in in_pos on in_pos condition nn,IN IN NN,1
in on shell,in in_pos on in_pos shell nn,IN IN NN,1
in online,in in_pos online nn,IN NN,1
in open condition,in in_pos open jj condition nn,IN JJ NN,1
in open position,in in_pos open jj position nn,IN JJ NN,1
in open water,in in_pos open jj water nn,IN JJ NN,1
in operating,in in_pos operating nn,IN NN,1
in operation,in in_pos operation nn,IN NN,1
in operational condition,in in_pos operational jj condition nn,IN JJ NN,1
in order,in in_pos order nn,IN NN,1
in original work,in in_pos original jj work nn,IN JJ NN,1
in other pm,in in_pos other jj pm nn,IN JJ NN,1
in out,in in_pos out rp,IN RP,1
in overload,in in_pos overload nn,IN NN,1
in p,in in_pos p nn,IN NN,1
in pace,in in_pos pace nn,IN NN,1
in panel,in in_pos panel nn,IN NN,1
in parallel,in in_pos parallel nn,IN NN,1
in park,in in_pos park nn,IN NN,1
in park position,in in_pos park nn position nn,IN NN NN,1
in parking,in in_pos parking vbg,IN VBG,1
in passive mode,in in_pos passive jj mode nn,IN JJ NN,1
in path,in in_pos path nn,IN NN,1
in perfect condition,in in_pos perfect jj condition nn,IN JJ NN,1
in perfect shape,in in_pos perfect jj shape nn,IN JJ NN,1
in performance,in in_pos performance nn,IN NN,1
in pinch,in in_pos pinch nn,IN NN,1
in pipe,in in_pos pipe nn,IN NN,1
in piping,in in_pos piping vbg,IN VBG,1
in piston,in in_pos piston nn,IN NN,1
in pivot,in in_pos pivot nn,IN NN,1
in place,in in_pos place nn,IN NN,1
in pm,in in_pos pm nn,IN NN,1
in poor condition,in in_pos poor jj condition nn,IN JJ NN,1
in poor shape,in in_pos poor jj shape nn,IN JJ NN,1
in port,in in_pos port nn,IN NN,1
in position,in in_pos position nn,IN NN,1
in power,in in_pos power nn,IN NN,1
in preparation,in in_pos preparation nn,IN NN,1
in presence,in in_pos presence nn,IN NN,1
in press,in in_pos press nn,IN NN,1
in pressure,in in_pos pressure nn,IN NN,1
in pristine condition,in in_pos pristine jj condition nn,IN JJ NN,1
in procedure,in in_pos procedure nn,IN NN,1
in process,in in_pos process nn,IN NN,1
in progress,in in_pos progress nn,IN NN,1
in project,in in_pos project nn,IN NN,1
in proper place,in in_pos proper jj place nn,IN JJ NN,1
in proper scale,in in_pos proper jj scale nn,IN JJ NN,1
in prs,in in_pos prs nn,IN NN,1
in ps,in in_pos ps nn,IN NN,1
in psi,in in_pos psi nn,IN NN,1
in pulsation,in in_pos pulsation nn,IN NN,1
in pump,in in_pos pump nn,IN NN,1
in pump side,in in_pos pump jj side nn,IN JJ NN,1
in purge,in in_pos purge nn,IN NN,1
in purged area,in in_pos purged vbn area nn,IN VBN NN,1
in qty,in in_pos qty nn,IN NN,1
in question,in in_pos question nn,IN NN,1
in raid array,in in_pos raid jj array nn,IN JJ NN,1
in range,in in_pos range nn,IN NN,1
in reactivation,in in_pos reactivation nn,IN NN,1
in reduction,in in_pos reduction nn,IN NN,1
in ref,in in_pos ref nn,IN NN,1
in reference,in in_pos reference nn,IN NN,1
in reg,in in_pos reg nn,IN NN,1
in register,in in_pos register nn,IN NN,1
in regulator,in in_pos regulator nn,IN NN,1
in relation,in in_pos relation nn,IN NN,1
in remote,in in_pos remote nn,IN NN,1
in removal,in in_pos removal nn,IN NN,1
in replacement,in in_pos replacement nn,IN NN,1
in report,in in_pos report nn,IN NN,1
in required junction,in in_pos required vbn junction nn,IN VBN NN,1
in reserve,in in_pos reserve nn,IN NN,1
in reservoir,in in_pos reservoir nn,IN NN,1
in retract,in in_pos retract nn,IN NN,1
in retract cylinder,in in_pos retract jj cylinder nn,IN JJ NN,1
in retro perspective,in in_pos retro jj perspective nn,IN JJ NN,1
in return,in in_pos return nn,IN NN,1
in revision,in in_pos revision nn,IN NN,1
in rig,in in_pos rig nn,IN NN,1
in riser,in in_pos riser nn,IN NN,1
in rod chamber,in in_pos rod jj chamber nn,IN JJ NN,1
in roll,in in_pos roll nn,IN NN,1
in roller,in in_pos roller nn,IN NN,1
in room,in in_pos room nn,IN NN,1
in rotary table,in in_pos rotary jj table nn,IN JJ NN,1
in roughneck,in in_pos roughneck nn,IN NN,1
in row,in in_pos row nn,IN NN,1
in s,in in_pos s nn,IN NN,1
in sack,in in_pos sack nn,IN NN,1
in safe area,in in_pos safe jj area nn,IN JJ NN,1
in safe condition,in in_pos safe jj condition nn,IN JJ NN,1
in salt,in in_pos salt nn,IN NN,1
in same box,in in_pos same jj box nn,IN JJ NN,1
in same condition,in in_pos same jj condition nn,IN JJ NN,1
in satisfactory condition,in in_pos satisfactory jj condition nn,IN JJ NN,1
in satisfactory order,in in_pos satisfactory jj order nn,IN JJ NN,1
in seal,in in_pos seal nn,IN NN,1
in section,in in_pos section nn,IN NN,1
in sept,in in_pos sept nn,IN NN,1
in sequence,in in_pos sequence nn,IN NN,1
in series,in in_pos series nn,IN NN,1
in service,in in_pos service nn,IN NN,1
in serviceable condition,in in_pos serviceable jj condition nn,IN JJ NN,1
in setback,in in_pos setback nn,IN NN,1
in shale shaker,in in_pos shale jj shaker nn,IN JJ NN,1
in shape,in in_pos shape nn,IN NN,1
in shop,in in_pos shop nn,IN NN,1
in short period,in in_pos short jj period nn,IN JJ NN,1
in side,in in_pos side nn,IN NN,1
in sight,in in_pos sight nn,IN NN,1
in sight glass,in in_pos sight jj glass nn,IN JJ NN,1
in signal,in in_pos signal nn,IN NN,1
in silicone,in in_pos silicone nn,IN NN,1
in single point,in in_pos single jj point nn,IN JJ NN,1
in site,in in_pos site nn,IN NN,1
in slew,in in_pos slew nn,IN NN,1
in slot,in in_pos slot nn,IN NN,1
in slow mode,in in_pos slow jj mode nn,IN JJ NN,1
in software,in in_pos software nn,IN NN,1
in sound,in in_pos sound nn,IN NN,1
in sp valve,in in_pos sp nn valve nn,IN NN NN,1
in space,in in_pos space nn,IN NN,1
in spare,in in_pos spare nn,IN NN,1
in spare die,in in_pos spare jj die nn,IN JJ NN,1
in spare hr,in in_pos spare jj hr nn,IN JJ NN,1
in spare st,in in_pos spare jj st nn,IN JJ NN,1
in spec,in in_pos spec nn,IN NN,1
in specific range,in in_pos specific jj range nn,IN JJ NN,1
in specification,in in_pos specification nn,IN NN,1
in specified time,in in_pos specified jj time nn,IN JJ NN,1
in speck,in in_pos speck nn,IN NN,1
in speed,in in_pos speed nn,IN NN,1
in spin,in in_pos spin nn,IN NN,1
in spray,in in_pos spray nn,IN NN,1
in st,in in_pos st nn,IN NN,1
in st level,in in_pos st jj level nn,IN JJ NN,1
in st spinner,in in_pos st nn spinner nn,IN NN NN,1
in stabilizer,in in_pos stabilizer nn,IN NN,1
in stand,in in_pos stand nn,IN NN,1
in standby,in in_pos standby nn,IN NN,1
in step,in in_pos step nn,IN NN,1
in stock,in in_pos stock nn,IN NN,1
in stop,in in_pos stop nn,IN NN,1
in storage,in in_pos storage nn,IN NN,1
in store,in in_pos store nn,IN NN,1
in stowed position,in in_pos stowed vbn position nn,IN VBN NN,1
in strainer,in in_pos strainer nn,IN NN,1
in sub sea,in in_pos sub jj sea nn,IN JJ NN,1
in substitution,in in_pos substitution nn,IN NN,1
in suction,in in_pos suction nn,IN NN,1
in summer,in in_pos summer nn,IN NN,1
in sump,in in_pos sump nn,IN NN,1
in swivel,in in_pos swivel nn,IN NN,1
in system,in in_pos system nn,IN NN,1
in t,in in_pos t nn,IN NN,1
in tack,in in_pos tack nn,IN NN,1
in tact,in in_pos tact nn,IN NN,1
in tandem,in in_pos tandem nn,IN NN,1
in tank,in in_pos tank nn,IN NN,1
in tear,in in_pos tear nn,IN NN,1
in temp,in in_pos temp nn,IN NN,1
in tension,in in_pos tension nn,IN NN,1
in terminal link,in in_pos terminal jj link nn,IN JJ NN,1
in test,in in_pos test nn,IN NN,1
in thruster,in in_pos thruster nn,IN NN,1
in time,in in_pos time nn,IN NN,1
in titan valve,in in_pos titan jj valve nn,IN JJ NN,1
in tolerance,in in_pos tolerance nn,IN NN,1
in tool,in in_pos tool nn,IN NN,1
in top,in in_pos top jj,IN JJ,1
in top drive,in in_pos top jj drive nn,IN JJ NN,1
in top mechanic,in in_pos top jj mechanic nn,IN JJ NN,1
in top working,in in_pos top jj working nn,IN JJ NN,1
in torque,in in_pos torque nn,IN NN,1
in tour,in in_pos tour nn,IN NN,1
in town,in in_pos town nn,IN NN,1
in track,in in_pos track nn,IN NN,1
in tracker,in in_pos tracker nn,IN NN,1
in transit,in in_pos transit nn,IN NN,1
in trash,in in_pos trash nn,IN NN,1
in traverse,in in_pos traverse nn,IN NN,1
in tray,in in_pos tray nn,IN NN,1
in trouble,in in_pos trouble nn,IN NN,1
in tub,in in_pos tub nn,IN NN,1
in turn,in in_pos turn nn,IN NN,1
in unison spinner,in in_pos unison jj spinner nn,IN JJ NN,1
in up position,in in_pos up rp position nn,IN RP NN,1
in upper guide,in in_pos upper jj guide nn,IN JJ NN,1
in upper head,in in_pos upper jj head nn,IN JJ NN,1
in upper plughole,in in_pos upper jj plughole nn,IN JJ NN,1
in upper sight,in in_pos upper jj sight nn,IN JJ NN,1
in upper trolley,in in_pos upper jj trolley nn,IN JJ NN,1
in upper tub,in in_pos upper jj tub nn,IN JJ NN,1
in use,in in_pos use nn,IN NN,1
in use report,in in_pos use nn report nn,IN NN NN,1
in user,in in_pos user nn,IN NN,1
in vacuum,in in_pos vacuum nn,IN NN,1
in value,in in_pos value nn,IN NN,1
in valve,in in_pos valve nn,IN NN,1
in vertical drag,in in_pos vertical jj drag nn,IN JJ NN,1
in vibration,in in_pos vibration nn,IN NN,1
in view,in in_pos view nn,IN NN,1
in ware,in in_pos ware nn,IN NN,1
in warehouse,in in_pos warehouse nn,IN NN,1
in warm stack,in in_pos warm jj stack nn,IN JJ NN,1
in wash,in in_pos wash nn,IN NN,1
in water,in in_pos water nn,IN NN,1
in wear,in in_pos wear nn,IN NN,1
in wear limit,in in_pos wear jj limit nn,IN JJ NN,1
in week,in in_pos week nn,IN NN,1
in weight,in in_pos weight nn,IN NN,1
in weld,in in_pos weld nn,IN NN,1
in winch,in in_pos winch nn,IN NN,1
in with production,in in_pos with in_pos production nn,IN IN NN,1
in work,in in_pos work nn,IN NN,1
in workable condition,in in_pos workable jj condition nn,IN JJ NN,1
in workshop,in in_pos workshop nn,IN NN,1
in x,in in_pos x nn,IN NN,1
inability,inability nn,NN,1
inaccurate,inaccurate nn,NN,1
inactive,inactive jj,JJ,1
inadequate,inadequate nn,NN,1
inadvertent,inadvertent nn,NN,1
inadvertently,inadvertently rb,RB,1
inboard,inboard nn,NN,1
inc,inc nn,NN,1
inch,inch nn,NN,1
inches,inches nns,NNS,1
inches mm,inches nns mm vbp,NNS VBP,1
incidence of mistaken usage,incidence nn of in_pos mistaken jj usage nn,NN IN JJ NN,1
incident,incident nn,NN,1
incidents,incidents nns,NNS,1
inclined,inclined jj,JJ,1
include,include nn,NN,1
included,included vbd,VBD,1
included add,included vbn add nn,VBN NN,1
included in,included vbn in in_pos,VBN IN,1
included non,included vbn non nn,VBN NN,1
included with,included vbn with in_pos,VBN IN,1
