phrases,tagged_phrases,Tags,indicator_valid_eng_phrase
given verified,given vbn verified vbd,VBN VBD,1
givenexcept,givenexcept nn,NN,0
gives,gives vbz,VBZ,1
gives clarification,gives vbz clarification nn,VBZ NN,1
giving,giving vbg,VBG,1
gkcb,gkcb nn,NN,0
glades,glades nns,NNS,1
glads,glads nns,NNS,1
gland,gland nn,NN,1
gland from flow valve,gland nn from in_pos flow nn valve nn,NN IN NN NN,1
gland in good condition,gland nn in in_pos good jj condition nn,NN IN JJ NN,1
gland tight,gland nn tight nn,NN NN,1
glanded,glanded vbn,VBN,0
glanded as,glanded vbn as in_pos,VBN IN,0
glandes,glandes nns,NNS,1
glanding,glanding vbg,VBG,0
glandings etc,glandings nns etc vbp,NNS VBP,0
glandno,glandno nn,NN,0
glands,glands nns,NNS,1
glands are,glands nns are vbp,NNS VBP,1
glands control,glands nns control nn,NNS NN,1
glands cowls,glands nns cowls vbp,NNS VBP,1
glands earth,glands nns earth nn,NNS NN,1
glands etc,glands nns etc vbp,NNS VBP,1
glands have,glands nns have vbp,NNS VBP,1
glands id,glands nns id vbp,NNS VBP,1
glands look,glands nns look vbp,NNS VBP,1
glands secure,glands nns secure nn,NNS NN,1
glands show,glands nns show vbp,NNS VBP,1
glands spm,glands nns spm vbp,NNS VBP,0
glands termination,glands nns termination nn,NNS NN,1
glands wiring,glands nns wiring vbg,NNS VBG,1
glannds are,glannds nns are vbp,NNS VBP,0
glans are,glans nns are vbp,NNS VBP,1
glas,glas nns,NNS,0
glass,glass nn,NN,1
glass in good condition,glass nn in in_pos good jj condition nn,NN IN JJ NN,1
glass of hydraulic brake,glass nn of in_pos hydraulic jj brake nn,NN IN JJ NN,1
glass of hydraulic tank,glass nn of in_pos hydraulic jj tank nn,NN IN JJ NN,1
glasses,glasses nns,NNS,1
glasses air,glasses nns air nn,NNS NN,1
glasses are,glasses nns are vbp,NNS VBP,1
glasss,glasss nn,NN,0
glazing,glazing vbg,VBG,1
glen,glen nn,NN,1
glh,glh nn,NN,0
glide,glide nn,NN,1
glider,glider nn,NN,1
gliderchecked,gliderchecked nns,NNS,0
gliderlubricated as,gliderlubricated vbn as in_pos,VBN IN,0
gliders,gliders nns,NNS,1
gliders make,gliders nns make vbp,NNS VBP,1
gliders mud,gliders nns mud vbp,NNS VBP,1
gliders ok,gliders nns ok vbp,NNS VBP,0
gliders reference,gliders nns reference nn,NNS NN,1
gliders skid,gliders nns skid vbp,NNS VBP,1
gliding,gliding vbg,VBG,1
glnads,glnads nns,NNS,0
global,global jj,JJ,1
globally,globally rb,RB,1
glove,glove nn,NN,1
gloves,gloves nns,NNS,1
glowing,glowing vbg,VBG,1
glued,glued vbn,VBN,1
glycol,glycol nn,NN,1
glydes,glydes nns,NNS,0
gm,gm nn,NN,1
gms,gms nn,NN,0
gnd,gnd nn,NN,0
go,go vb,VB,1
goal,goal nn,NN,1
god,god nn,NN,1
goes,goes vbz,VBZ,1
goes out,goes vbz out rp,VBZ RP,1
goes up,goes vbz up rp,VBZ RP,1
gohm,gohm nn,NN,0
gohms,gohms nn,NN,0
gohmsafter,gohmsafter nn,NN,0
goiing,goiing vbg,VBG,0
going,going vbg,VBG,1
gom,gom nn,NN,0
gondition,gondition nn,NN,0
gone,gone vbn,VBN,1
gone completely,gone vbn completely rb,VBN RB,1
gone false,gone vbn false jj,VBN JJ,1
gone home,gone vbn home nn,VBN NN,1
gone on,gone vbn on in_pos,VBN IN,1
gone through,gone vbn through in_pos,VBN IN,1
gone unnoticedthe,gone vbn unnoticedthe jj,VBN JJ,0
goo greased,goo nns greased vbd,NNS VBD,1
good,good jj,JJ,1
good at,good jj at in_pos,JJ IN,1
goodat,goodat nn,NN,0
goodbreak,goodbreak nn,NN,0
goodi,goodi nn,NN,0
goodrich,goodrich nn,NN,0
goods,goods nns,NNS,1
goodthe,goodthe nn,NN,0
goos,goos nn,NN,0
goosed,goosed vbn,VBN,1
gooseneck,gooseneck nn,NN,1
got,got vbd,VBD,1
got access,got vbd access nn,VBD NN,1
got area,got vbd area nn,VBD NN,1
got call,got vbd call nn,VBD NN,1
got cutoff,got vbd cutoff nn,VBD NN,1
got dougie,got vbd dougie nns,VBD NNS,0
got from,got nns from in_pos,NNS IN,1
got in,got nns in in_pos,NNS IN,1
got information,got vbd information nn,VBD NN,1
got off,got vbd off rp,VBD RP,1
got out,got vbd out rp,VBD RP,1
got ptw,got vbd ptw nns,VBD NNS,0
got unit,got vbd unit nn,VBD NN,1
got up,got vbd up rp,VBD RP,1
got with,got nns with in_pos,NNS IN,1
goues,goues nns,NNS,0
gouges,gouges nns,NNS,1
gouging,gouging vbg,VBG,1
gound,gound nn,NN,0
gouving,gouving vbg,VBG,0
gr,gr nn,NN,1
gr of cyprina grease,gr nn of in_pos cyprina nn grease nn,NN IN NN NN,0
grab,grab nn,NN,1
grabbed,grabbed nns,NNS,1
grabber,grabber nn,NN,1
grabbing,grabbing vbg,VBG,1
grad,grad nn,NN,1
gradde,gradde nn,NN,0
grade,grade nn,NN,1
grade of lube oil,grade nn of in_pos lube jj oil nn,NN IN JJ NN,1
grade on,grade nn on in_pos,NN IN,1
grading,grading vbg,VBG,1
graesed,graesed vbn,VBN,0
graesed valve,graesed vbn valve nn,VBN NN,0
grams,grams nns,NNS,1
grams nde,grams nns nde vbp,NNS VBP,0
granted,granted vbn,VBN,1
granted access,granted vbn access nn,VBN NN,1
granted clean,granted vbn clean jj,VBN JJ,1
granted from,granted vbn from in_pos,VBN IN,1
graphic,graphic jj,JJ,1
graphics,graphics nns,NNS,1
graphite,graphite nn,NN,1
grasing,grasing vbg,VBG,0
grassed ibop,grassed vbn ibop nn,VBN NN,0
gratins,gratins nns,NNS,1
gratting,gratting vbg,VBG,0
gray,gray nn,NN,1
grayed,grayed nns,NNS,1
graying,graying vbg,VBG,1
greaded,greaded vbn,VBN,0
greae,greae nn,NN,0
greaed,greaed nn,NN,0
greas,greas nns,NNS,0
greasable,greasable jj,JJ,0
grease,grease nn,NN,1
grease by,grease nn by in_pos,NN IN,1
grease checked,grease nn checked vbd,NN VBD,1
grease slew,grease nn slew nn,NN NN,1
grease with valve life,grease nn with in_pos valve jj life nn,NN IN JJ NN,1
greaseable,greaseable jj,JJ,0
greaseas per,greaseas nns per in_pos,NNS IN,0
greased,greased vbn,VBN,1
greased again,greased vbn again rb,VBN RB,1
greased ahc,greased vbn ahc nn,VBN NN,0
greased along,greased vbn along in_pos,VBN IN,1
greased already,greased vbn already rb,VBN RB,1
greased also,greased vbn also rb,VBN RB,1
greased applicable,greased vbn applicable jj,VBN JJ,1
greased april,greased vbn april nn,VBN NN,0
greased as,greased vbn as in_pos,VBN IN,1
greased at,greased vbn at in_pos,VBN IN,1
greased aug,greased vbn aug nn,VBN NN,1
greased aux,greased vbn aux nn,VBN NN,1
greased ball,greased vbn ball nn,VBN NN,1
greased before,greased vbn before in_pos,VBN IN,1
greased bf,greased vbn bf nn,VBN NN,1
greased block,greased vbn block nn,VBN NN,1
greased bondura,greased vbn bondura nn,VBN NN,0
greased brake,greased vbn brake nn,VBN NN,1
greased by,greased vbn by in_pos,VBN IN,1
greased charge,greased vbn charge nn,VBN NN,1
greased charger,greased vbn charger nn,VBN NN,1
greased check,greased vbn check nn,VBN NN,1
greased clevis,greased vbn clevis nn,VBN NN,1
greased clipper,greased vbn clipper nn,VBN NN,1
greased cmc,greased vbn cmc nn,VBN NN,0
greased correclty,greased vbn correclty nn,VBN NN,0
greased correctly,greased vbn correctly rb,VBN RB,1
greased coupling,greased vbn coupling nn,VBN NN,1
greased crank,greased vbn crank nn,VBN NN,1
greased crown,greased vbn crown nn,VBN NN,1
greased csg,greased vbn csg nn,VBN NN,0
greased deadman,greased vbn deadman nn,VBN NN,0
greased dolly,greased vbn dolly rb,VBN RB,1
greased dollys,greased vbn dollys nn,VBN NN,0
greased dollytds,greased vbn dollytds nn,VBN NN,0
greased door,greased vbn door nn,VBN NN,1
greased drum,greased vbn drum nn,VBN NN,1
greased due,greased vbn due jj,VBN JJ,1
greased during,greased vbn during in_pos,VBN IN,1
greased durinig,greased vbn durinig nn,VBN NN,0
greased e,greased vbn e nn,VBN NN,1
greased entire,greased vbn entire jj,VBN JJ,1
greased equipment,greased vbn equipment nn,VBN NN,1
greased ever,greased vbn ever rb,VBN RB,1
greased everything,greased vbn everything nn,VBN NN,1
greased fitting,greased vbn fitting nn,VBN NN,1
greased flow,greased vbn flow nn,VBN NN,1
greased fluid,greased vbn fluid nn,VBN NN,1
greased for,greased vbn for in_pos,VBN IN,1
greased from,greased vbn from in_pos,VBN IN,1
greased function,greased vbn function nn,VBN NN,1
greased gearbox,greased vbn gearbox nn,VBN NN,1
greased good,greased vbn good jj,VBN JJ,1
greased greased,greased vbn greased vbd,VBN VBD,1
greased grip,greased vbn grip nn,VBN NN,1
greased hydra,greased vbn hydra nn,VBN NN,1
greased hydraracker,greased vbn hydraracker nn,VBN NN,0
greased ibop,greased vbn ibop nn,VBN NN,0
greased in,greased vbn in in_pos,VBN IN,1
greased inspection,greased vbn inspection nn,VBN NN,1
greased intermediate,greased vbn intermediate nn,VBN NN,1
greased intrermediate,greased vbn intrermediate nn,VBN NN,0
greased ir,greased vbn ir nn,VBN NN,0
greased iron,greased vbn iron nn,VBN NN,1
greased jan,greased vbn jan nn,VBN NN,0
greased junction,greased vbn junction nn,VBN NN,1
greased lift,greased vbn lift nn,VBN NN,1
greased line,greased vbn line nn,VBN NN,1
greased liner,greased vbn liner nn,VBN NN,1
greased linkage,greased vbn linkage nn,VBN NN,1
greased load,greased vbn load nn,VBN NN,1
greased lube,greased vbn lube nn,VBN NN,1
greased main,greased vbn main jj,VBN JJ,1
greased manual,greased vbn manual jj,VBN JJ,1
greased may,greased vbn may md,VBN MD,1
greased motor,greased vbn motor nn,VBN NN,1
greased mud,greased vbn mud nn,VBN NN,1
greased no,greased vbn no dt,VBN DT,1
greased note,greased jj note nn,JJ NN,1
greased now,greased vbn now rb,VBN RB,1
greased oil,greased vbn oil nn,VBN NN,1
greased on,greased vbn on in_pos,VBN IN,1
greased once,greased vbn once rb,VBN RB,1
greased out,greased vbn out rp,VBN RP,1
greased pendulum,greased vbn pendulum nn,VBN NN,1
greased piston,greased vbn piston nn,VBN NN,1
greased pls,greased vbn pls nn,VBN NN,0
greased pony,greased vbn pony nn,VBN NN,1
greased prior,greased vbn prior rb,VBN RB,1
greased properly,greased vbn properly rb,VBN RB,1
greased racker,greased vbn racker nn,VBN NN,0
greased regularly,greased vbn regularly rb,VBN RB,1
greased retract,greased vbn retract nn,VBN NN,1
greased return,greased jj return nn,JJ NN,1
greased roughneck,greased vbn roughneck nn,VBN NN,1
greased rougneck,greased vbn rougneck nn,VBN NN,0
greased rubber,greased vbn rubber nn,VBN NN,1
greased ruber,greased vbn ruber nn,VBN NN,0
greased same,greased vbn same jj,VBN JJ,1
greased serviced,greased vbn serviced vbd,VBN VBD,1
greased shaft,greased vbn shaft nn,VBN NN,1
greased sheave,greased vbn sheave nn,VBN NN,1
greased slew,greased vbn slew nn,VBN NN,1
greased snatch,greased vbn snatch nn,VBN NN,1
greased spinner,greased vbn spinner nn,VBN NN,1
greased spm,greased vbn spm nn,VBN NN,0
greased spring,greased vbn spring nn,VBN NN,1
greased st,greased vbn st nn,VBN NN,1
greased tds,greased vbn tds nn,VBN NN,0
greased telescope,greased vbn telescope nn,VBN NN,1
greased tensioner,greased vbn tensioner nn,VBN NN,0
greased till,greased vbn till nn,VBN NN,1
greased togrther,greased vbn togrther nn,VBN NN,0
greased tonne,greased vbn tonne nn,VBN NN,1
greased top,greased vbn top nn,VBN NN,1
greased turndown,greased vbn turndown nn,VBN NN,1
greased twice,greased vbn twice rb,VBN RB,1
greased unit,greased vbn unit nn,VBN NN,1
greased until,greased vbn until in_pos,VBN IN,1
greased upon,greased vbn upon in_pos,VBN IN,1
greased upper,greased vbn upper jj,VBN JJ,1
greased valve,greased vbn valve nn,VBN NN,1
greased visually,greased vbn visually rb,VBN RB,1
greased vlave,greased vbn vlave nn,VBN NN,0
greased wash,greased vbn wash nn,VBN NN,1
greased weekly,greased jj weekly jj,JJ JJ,1
greased well,greased vbn well rb,VBN RB,1
greased while,greased vbn while in_pos,VBN IN,1
greased winch,greased vbn winch nn,VBN NN,1
greased wiper,greased vbn wiper nn,VBN NN,1
greased wire,greased vbn wire nn,VBN NN,1
greased with,greased vbn with in_pos,VBN IN,1
greased within,greased vbn within in_pos,VBN IN,1
greasedw,greasedw nn,NN,0
greaseed,greaseed nn,NN,0
greasegreased,greasegreased vbn,VBN,0
greaseing,greaseing vbg,VBG,0
greasel,greasel nn,NN,0
greaseok,greaseok nn,NN,0
greaser,greaser nn,NN,1
greasers,greasers nns,NNS,1
greasers are,greasers nns are vbp,NNS VBP,1
greasers crown,greasers nns crown vbp,NNS VBP,1
greasers have,greasers nns have vbp,NNS VBP,1
greasers int,greasers nns int vbp,NNS VBP,1
greases,greases nns,NNS,1
greases do,greases nns do vbp,NNS VBP,1
greases load,greases nns load nn,NNS NN,1
greasing,greasing vbg,VBG,1
greasing of mud pump,greasing nn of in_pos mud nn pump nn,NN IN NN NN,1
great,great jj,JJ,1
greatly,greatly rb,RB,1
greeen,greeen nn,NN,0
greement,greement nn,NN,0
green,green jj,JJ,1
greenway,greenway nn,NN,0
greer,greer nn,NN,0
greg,greg nn,NN,0
greg houston,greg nns houston nn,NNS NN,0
gregemberleydeepwatercom,gregemberleydeepwatercom nn,NN,0
gregoryemberleydeepwatercom,gregoryemberleydeepwatercom nn,NN,0
gresasing,gresasing vbg,VBG,0
grese,grese jj,JJ,0
gresed because,gresed vbn because in_pos,VBN IN,0
gresed line,gresed vbn line nn,VBN NN,0
gressded upper,gressded vbn upper jj,VBN JJ,0
gretaer than hard drive,gretaer nn than in_pos hard jj drive nn,NN IN JJ NN,0
grey,grey nn,NN,0
greyed,greyed nns,NNS,0
grids rubber,grids nns rubber nn,NNS NN,1
grills have,grills nns have vbp,NNS VBP,1
grime,grime nn,NN,1
grinder,grinder nn,NN,1
grinding,grinding vbg,VBG,1
grip,grip nn,NN,1
grip on fwd roughneck,grip nn on in_pos fwd nn roughneck nn,NN IN NN NN,1
gripe,gripe nn,NN,1
griped,griped nns,NNS,1
griper,griper nn,NN,1
gripped,gripped nns,NNS,1
gripped firmly,gripped vbd firmly rb,VBD RB,1
gripped on,gripped vbn on in_pos,VBN IN,1
gripper,gripper nn,NN,1
gripper head,gripper nn head nn,NN NN,1
gripperhead,gripperhead nn,NN,0
grippers,grippers nns,NNS,1
gripping,gripping vbg,VBG,1
grippingvisually,grippingvisually rb,RB,0
grips,grips nns,NNS,1
grommet,grommet nn,NN,1
grommets,grommets nns,NNS,1
grommets n,grommets nns n vbp,NNS VBP,1
grommets note,grommets nns note vbp,NNS VBP,1
grommetsn,grommetsn nn,NN,0
groounds,groounds nns,NNS,0
groove,groove nn,NN,1
grooved,grooved vbn,VBN,1
grooves,grooves nns,NNS,1
grooves appear,grooves nns appear vbp,NNS VBP,1
grooves are,grooves nns are vbp,NNS VBP,1
grooves spm,grooves nns spm vbp,NNS VBP,0
grooves surface,grooves nns surface vbp,NNS VBP,1
grooves wear,grooves nns wear vbp,NNS VBP,1
grooving,grooving vbg,VBG,1
gross,gross jj,JJ,1
ground,ground nn,NN,1
ground in good condition,ground nn in in_pos good jj condition nn,NN IN JJ NN,1
grounded,grounded vbn,VBN,1
grounded ohm,grounded vbn ohm nn,VBN NN,1
grounded ohms,grounded vbn ohms nn,VBN NN,1
grounded properly,grounded vbd properly rb,VBD RB,1
grounded with,grounded vbn with in_pos,VBN IN,1
grounding,grounding vbg,VBG,1
grounding in good condition,grounding vbg in in_pos good jj condition nn,VBG IN JJ NN,1
groundings,groundings nns,NNS,1
groundings are,groundings nns are vbp,NNS VBP,1
groundings connect,groundings nns connect vbp,NNS VBP,1
groundings have,groundings nns have vbp,NNS VBP,1
grounds,grounds nns,NNS,1
grounds appear,grounds nns appear vbp,NNS VBP,1
grounds are,grounds nns are vbp,NNS VBP,1
grounds id,grounds nns id vbp,NNS VBP,1
grounds leaks,grounds nns leaks nns,NNS NNS,1
grounds look,grounds nns look vbp,NNS VBP,1
grounds mtrs,grounds nns mtrs vbp,NNS VBP,0
group,group nn,NN,1
group with ndt inspection,group nn with in_pos ndt jj inspection nn,NN IN JJ NN,0
grouped,grouped nns,NNS,1
groups are,groups nns are vbp,NNS VBP,1
grove,grove nn,NN,1
groves,groves nns,NNS,1
groving,groving vbg,VBG,0
growing,growing vbg,VBG,1
growth,growth nn,NN,1
grrease,grrease nn,NN,0
grub,grub nn,NN,1
grunnded,grunnded vbn,VBN,0
gs,gs nn,NN,1
gs need,gs nns need vbp,NNS VBP,1
gsa,gsa nn,NN,0
gsb,gsb nn,NN,0
gsd,gsd nn,NN,0
gt,gt nn,NN,1
gtm,gtm nn,NN,0
guage,guage nn,NN,0
guages,guages nns,NNS,0
guages are,guages nns are vbp,NNS VBP,0
guages spm,guages nns spm vbp,NNS VBP,0
guard,guard nn,NN,1
guard in good condition,guard nn in in_pos good jj condition nn,NN IN JJ NN,1
guards,guards nns,NNS,1
guards are,guards nns are vbp,NNS VBP,1
guards come,guards nns come vbp,NNS VBP,1
guards note,guards nns note vbp,NNS VBP,1
guards show,guards nns show vbp,NNS VBP,1
guards spm,guards nns spm nn,NNS NN,0
gude,gude nn,NN,0
guess,guess nn,NN,1
guesset,guesset nn,NN,0
gui,gui nn,NN,0
guid,guid nn,NN,0
guidance,guidance nn,NN,1
guide,guide nn,NN,1
guide for excessive wear,guide nn for in_pos excessive jj wear nn,NN IN JJ NN,1
guide for fh saver,guide nn for in_pos fh nn saver nn,NN IN NN NN,0
guide in good condition,guide nn in in_pos good jj condition nn,NN IN JJ NN,1
guide on aux hydra,guide nn on in_pos aux nn hydra nn,NN IN NN NN,1
guide on fluid end,guide nn on in_pos fluid jj end nn,NN IN JJ NN,1
guide on main well,guide nn on in_pos main jj well nn,NN IN JJ NN,1
guide under good condition,guide nn under in_pos good jj condition nn,NN IN JJ NN,1
guideauto,guideauto nn,NN,0
guided,guided vbn,VBN,1
guided arm,guided vbn arm nn,VBN NN,1
guided head,guided vbn head nn,VBN NN,1
guided radar,guided vbn radar nn,VBN NN,1
guideline,guideline nn,NN,1
guidelines,guidelines nns,NNS,1
guidemode,guidemode nn,NN,0
guides,guides nns,NNS,1
guides are,guides nns are vbp,NNS VBP,1
guides crown,guides nns crown vbp,NNS VBP,1
guides free,guides nns free jj,NNS JJ,1
guides have,guides nns have vbp,NNS VBP,1
guides st,guides nns st vbp,NNS VBP,1
guidetracks,guidetracks nns,NNS,0
guiding,guiding vbg,VBG,1
guidline,guidline nn,NN,0
gulf,gulf nn,NN,1
gumbo,gumbo nn,NN,1
gumming,gumming vbg,VBG,1
gun,gun nn,NN,1
gun as per maintenance,gun nn as in_pos per in_pos maintenance nn,NN IN IN NN,1
gun at main crank,gun nn at in_pos main jj crank nn,NN IN JJ NN,1
gun with ep grease,gun nn with in_pos ep jj grease nn,NN IN JJ NN,0
gundone,gundone nn,NN,0
gunk,gunk nn,NN,1
gunno,gunno nn,NN,0
guns,guns nns,NNS,1
guns are,guns nns are vbp,NNS VBP,1
guns rig,guns nns rig nn,NNS NN,1
gushing,gushing vbg,VBG,1
gussets,gussets nns,NNS,1
gussets are,gussets nns are vbp,NNS VBP,1
gust,gust nn,NN,1
gustavo,gustavo nn,NN,0
guthrie,guthrie nn,NN,0
guthrie clay,guthrie nn clay nn,NN NN,0
guts,guts nns,NNS,1
guys,guys nns,NNS,1
gven,gven nn,NN,0
gx,gx nn,NN,0
gxd,gxd nn,NN,0
gycol,gycol nn,NN,0
gydraracker,gydraracker nn,NN,0
gylcol,gylcol nn,NN,0
gyuide,gyuide nn,NN,0
h,h nn,NN,1
ha,ha nn,NN,1
had,had vbd,VBD,1
had access,had vbd access nn,VBD NN,1
had accumulation,had vbd accumulation nn,VBD NN,1
had ad,had vbd ad nn,VBD NN,1
had agreement,had vbd agreement nn,VBD NN,1
had air,had vbd air nn,VBD NN,1
had alarm,had vbd alarm nn,VBD NN,1
had assistance,had vbd assistance nn,VBD NN,1
had at,had vbd at in_pos,VBD IN,1
had axess,had vbd axess nn,VBD NN,0
had back,had vbd back rp,VBD RP,1
had bar,had vbd bar nn,VBD NN,1
had bent,had vbd bent nn,VBD NN,1
had burst,had vbd burst nn,VBD NN,1
had condensation,had vbd condensation nn,VBD NN,1
had control,had vbd control nn,VBD NN,1
had damage,had vbd damage nn,VBD NN,1
had day,had vbd day nn,VBD NN,1
had difficulty,had vbd difficulty nn,VBD NN,1
had distortion,had vbd distortion nn,VBD NN,1
had driller,had vbd driller nn,VBD NN,1
had grease,had vbd grease nn,VBD NN,1
had hrs,had vbd hrs nn,VBD NN,1
had in,had vbd in in_pos,VBD IN,1
had increase,had vbd increase nn,VBD NN,1
had issue,had vbd issue nn,VBD NN,1
had joystick,had vbd joystick nn,VBD NN,1
had maintenance,had vbd maintenance nn,VBD NN,1
had movement,had vbd movement nn,VBD NN,1
had none,had vbd none nn,VBD NN,1
had nothing,had vbd nothing nn,VBD NN,1
had of,had vbd of in_pos,VBD IN,1
had oil,had vbd oil nn,VBD NN,1
had on,had vbd on in_pos,VBD IN,1
had operator,had vbd operator nn,VBD NN,1
had over,had vbd over rp,VBD RP,1
had paint,had vbd paint nn,VBD NN,1
had passing,had vbd passing nn,VBD NN,1
